"This is used internally. Make sure you don't use spaces or more than %1 symbols.","Tätä käytetään sisäisesti. Varmista, ettet käytä välilyöntejä tai yli %1 symbolia.",module,Magento_Catalog
"Default Value","Oletusarvo",module,Magento_Catalog
"Unique Value","Yksilöllinen arvo",module,Magento_Catalog
"Unique Value (not shared with other products)","Yksilöllinen arvo (ei jaeta muiden tuotteiden kanssa)",module,Magento_Catalog
"Not shared with other products.","Ei jaeta muiden tuotteiden kanssa.",module,Magento_Catalog
"Input Validation for Store Owner","Kauppiaan syötteen validointi",module,Magento_Catalog
"Add to Column Options","Lisää sarakkeen valintoihin",module,Magento_Catalog
"Select ""Yes"" to add this attribute to the list of column options in the product grid.","Valitse ""Kyllä"" tämän attribuutin lisäämiseksi sarakkeen valintoihin tuoteruudukossa.",module,Magento_Catalog
"Use in Filter Options","Käytä suodattimen asetuksissa",module,Magento_Catalog
"Select ""Yes"" to add this attribute to the list of filter options in the product grid.","Valitse ""Kyllä"" tämän attribuutin lisäämiseksi suodatusvalintoihin tuoteruudukossa.",module,Magento_Catalog
"Store View","Kauppanäkymä",module,Magento_Catalog
"Website","Sivusto",module,Magento_Catalog
"Global","Globaali",module,Magento_Catalog
"Scope","Skooppi",module,Magento_Catalog
"Declare attribute value saving scope.","Ilmoita ominaisuuden arvon säästöalue.",module,Magento_Catalog
"Storefront Properties","Kaupan etusivun ominaisuudet",module,Magento_Catalog
"Use in Search","Käytä haussa",module,Magento_Catalog
"Visible in Advanced Search","Näkyvissä tarkennetussa haussa",module,Magento_Catalog
"Comparable on Storefront","Vertailtavissa kaupan etusivulla",module,Magento_Catalog
"Use for Promo Rule Conditions","Mainossääntö määritteiden ehdot",module,Magento_Catalog
"Allow HTML Tags on Storefront","Salli HTML-tunnisteet kaupan etusivulla",module,Magento_Catalog
"Visible on Catalog Pages on Storefront","Näkyvillä katalogin sivuilla kaupassa",module,Magento_Catalog
"Used in Product Listing","Käytetään tuotelistauksessa",module,Magento_Catalog
"Depends on design theme.","Riippuu ulkoasun teemasta.",module,Magento_Catalog
"Used for Sorting in Product Listing","Käytetään tuotteen lajittelussa tuotelistauksessa",module,Magento_Catalog
"Media Image","Media Kuva",module,Magento_Catalog
"Gallery","Galleria",module,Magento_Catalog
"System Properties","Järjestelmäominaisuudet",module,Magento_Catalog
"No","Ei",module,Magento_Catalog
"Yes","Kyllä",module,Magento_Catalog
"Data Type for Saving in Database","Datan tyyppi tallettaessa tietokantaan",module,Magento_Catalog
"Text","Teksti",module,Magento_Catalog
"Varchar","Varchar",module,Magento_Catalog
"Static","Staattinen",module,Magento_Catalog
"Datetime","Datetime",module,Magento_Catalog
"Decimal","Desimaali",module,Magento_Catalog
"Integer","Kokonaisluku",module,Magento_Catalog
"Globally Editable","Globaalisti muokattavissa",module,Magento_Catalog
"Attribute Information","Määritteen tiedot",module,Magento_Catalog
"Properties","Ominaisuudet",module,Magento_Catalog
"Manage Labels","Hallita nimikkeitä",module,Magento_Catalog
"Visible","Näkyvissä",module,Magento_Catalog
"Web Site","Web-sivusto",module,Magento_Catalog
"Searchable","Haettavissa",module,Magento_Catalog
"Comparable","Vertailtavissa",module,Magento_Catalog
"Delete Selected Group","Poista valittu ryhmä",module,Magento_Catalog
"Add New","Lisää uusi",module,Magento_Catalog
"Back","Takaisin",module,Magento_Catalog
"Reset","Tyhjennä",module,Magento_Catalog
"You are about to delete all products in this attribute set. Are you sure you want to do that?","Olet poistamassa kaikki tuotteet tästä määriteryhmästä. Oletko varma, että haluat tehdä sen?",module,Magento_Catalog
"New Set Name","Uuden setin nimi",module,Magento_Catalog
"Edit Attribute Set '%1'","Muokkaa attribuuttiryhmää ""%1""",module,Magento_Catalog
"Empty","Tyhjä",module,Magento_Catalog
"Add Attribute","Lisää attribuutti",module,Magento_Catalog
"Add New Group","Lisää uusi ryhmä",module,Magento_Catalog
"Add Group","Lisää ryhmä",module,Magento_Catalog
"Edit Attribute Set Name","Muokkaa attribuuttiryhmän nimeä",module,Magento_Catalog
"For internal use","Sisäiseen käyttöön",module,Magento_Catalog
"Based On","Perustuu",module,Magento_Catalog
"Add New Attribute Set","Lisää uusi attribuuttiryhmä",module,Magento_Catalog
"Add Attribute Set","Lisää attribuuttiryhmä",module,Magento_Catalog
"Attribute Sets","Attribuuttiryhmät",module,Magento_Catalog
"Close Window","Sulje ikkuna",module,Magento_Catalog
"New Product","Uusi tuote",module,Magento_Catalog
"Save & Edit","Tallenna & muokkaa",module,Magento_Catalog
"Save & New","Tallenna & uusi",module,Magento_Catalog
"Save & Duplicate","Tallenna & kahdenna",module,Magento_Catalog
"Save & Close","Tallenna & sulje",module,Magento_Catalog
"Attributes","Attribuutit",module,Magento_Catalog
"Change","Muuta",module,Magento_Catalog
"Advanced Inventory","Kehittynyt varastohallinta",module,Magento_Catalog
"Websites","Sivusto",module,Magento_Catalog
"Products Information","Tuotteiden tietoja",module,Magento_Catalog
"Create Category","Luo kategoria",module,Magento_Catalog
"Category Name","Kategorian nimi",module,Magento_Catalog
"Parent Category","Pääkategoria",module,Magento_Catalog
"If there are no custom parent categories, please use the default parent category. You can reassign the category at any time in <a href=""%1"" target=""_blank"">Products > Categories</a>.","If there are no custom parent categories, please use the default parent category. You can reassign the category at any time in <a href=""%1"" target=""_blank"">Products > Categories</a>.",module,Magento_Catalog
"Price Alert Subscriptions","Hintahälytysten tilaukset",module,Magento_Catalog
"Stock Alert Subscriptions","Varastohälytysten tilaukset",module,Magento_Catalog
"There are no customers for this alert.","Tälle hälytykselle ei ole asiakkaita.",module,Magento_Catalog
"First Name","Etunimi",module,Magento_Catalog
"Last Name","Sukunimi",module,Magento_Catalog
"Email","Sähköposti",module,Magento_Catalog
"Subscribe Date","Tilauspäivämäärä",module,Magento_Catalog
"Last Notified","Viimeksi muokattu",module,Magento_Catalog
"Send Count","Lähetys laskuri",module,Magento_Catalog
"New Attribute","Uusi ominaisuus",module,Magento_Catalog
"Type","Tyyppi",module,Magento_Catalog
"Attribute Set","Attribuuttiryhmä",module,Magento_Catalog
"Add New Option","Lisää uusi vaihtoehto",module,Magento_Catalog
"Import Options","Tuomisen asetukset",module,Magento_Catalog
"Use Default","Käytä oletusta",module,Magento_Catalog
"Import","Tuo",module,Magento_Catalog
"Add New Row","Lisää uusi rivi",module,Magento_Catalog
"Delete Row","Poista rivi",module,Magento_Catalog
"Tier Pricing","Määräalennushinnoittelu",module,Magento_Catalog
"Default Price","Oletushinta",module,Magento_Catalog
"All Websites","Kaikki sivustot",module,Magento_Catalog
"ALL GROUPS","KAIKKI RYHMÄT",module,Magento_Catalog
"Add Price","Lisää hinta",module,Magento_Catalog
"Default Values","Oletusarvot",module,Magento_Catalog
"Related Products","Liittyvät tuotteet",module,Magento_Catalog
"Up-sells","Lisämyynti",module,Magento_Catalog
"Cross-sells","Ristiinmyynti",module,Magento_Catalog
"Size for %1","Koko %1",module,Magento_Catalog
"Watermark File for %1","Vesileimatiedosto %1",module,Magento_Catalog
"Position of Watermark for %1","Vesileiman sijainti %1",module,Magento_Catalog
"Name in %1","Nimi %1",module,Magento_Catalog
"Quantity","Määrä",module,Magento_Catalog
"Edit","Muokkaa",module,Magento_Catalog
"Are you sure?","Oletko varma?",module,Magento_Catalog
"Change Status","Muuta tila",module,Magento_Catalog
"Change","Muuta",module,Klarna_Kco
"Update Attributes","Päivitä attribuutit",module,Magento_Catalog
"start typing to search category","aloita kirjoitus hakeaksesi kategoriasta",module,Magento_Catalog
"New Category","Uusi kategoria",module,Magento_Catalog
"Images (.gif, .jpg, .png)","Kuvat (.gif, .jpg, .png)",module,Magento_Catalog
"Add New Images","Lisää uusia kuvia",module,Magento_Catalog
"Inc. Tax","Verollinen",module,Magento_Catalog
"Does this have a weight?","Onko tällä paino?",module,Magento_Catalog
"Product","Tuote",module,Magento_Catalog
"Notify Low Stock RSS","Varastosaldohuomautus",module,Magento_Catalog
"Low Stock Products","Tuotteet, joilla on alhainen varastosaldo",module,Magento_Catalog
"%1 has reached a quantity of %2.","%1 on saavuttanut määrän %2.",module,Magento_Catalog
"Home","Etusivu",module,Magento_Catalog
"Go to Home Page","Siirry etusivulle",module,Magento_Catalog
"Subscribe to RSS Feed","Tilaa RSS-syöte",module,Magento_Catalog
"Products Comparison List","Tuotteiden vertailulista",module,Magento_Catalog
"N/A","Ei tietoa",module,Magento_Catalog
"AM","AP",module,Magento_Catalog
"PM","IP",module,Magento_Catalog
"-- Please Select --","--- Valitse ---",module,Magento_Catalog
"None","Ei mikään",module,Magento_Catalog
"New Products from %1","Uudet tuotteet %1",module,Magento_Catalog
"New Products","Uudet tuotteet",module,Magento_Catalog
"%1 - Special Products","%1 - Erikoistuotteet",module,Magento_Catalog
"Click for price","Klikkaa nähdäksesi hinnan",module,Magento_Catalog
"Special Expires On: %1","Spesiaali vanhenee: %1",module,Magento_Catalog
"Price: %1","Hinta: %1",module,Magento_Catalog
"Special Price: %1","Tarjoushinta: %1",module,Magento_Catalog
"Special Products","Erikoistuotteet",module,Magento_Catalog
"Manage Catalog Categories","Hallitse katalogin kategorioita",module,Magento_Catalog
"Manage Categories","Hallitse kategorioita",module,Magento_Catalog
"You deleted the category.","Poistit kategorian.",module,Magento_Catalog
"Something went wrong while trying to delete the category.","Jotain meni pieleen yrittäessäsi poistaa kategoriaa.",module,Magento_Catalog
"Categories","Kategoriat",module,Magento_Catalog
"Category is not available for requested store.","Kategoria ei ole saatavilla pyytämässäsi kaupassa.",module,Magento_Catalog
"There was a category move error.","Katogorian siirtovirhe.",module,Magento_Catalog
"You moved the category.","Siirsit kategorian.",module,Magento_Catalog
"The ""%1"" attribute is required. Enter and try again.","""%1"" atribuutti on vaadittu. lisää ja yritä uudelleen.",module,Magento_Catalog
"You saved the category.","Tallensit kategorian.",module,Magento_Catalog
"Something went wrong while saving the category.","Tapahtui virhe kategoriaa tallennettaessa.",module,Magento_Catalog
"Please select products for attributes update.","Valitse tuotteita atribuuttien päivitykseen.",module,Magento_Catalog
"Please make sure to define SKU values for all processed products.","Varmista, että määrittelit SKU arvot kaikille prosessoiduille tuotteille.",module,Magento_Catalog
"A total of %1 record(s) were updated.","Yhteensä %1 tietue(tta) päivitettiin.",module,Magento_Catalog
"Something went wrong while updating the product(s) attributes.","Tapahtui virhe tallennettaessa tuotteen attribuuttia.",module,Magento_Catalog
"Unable to add attribute","Ei voi lisätä attribuuttia",module,Magento_Catalog
"Attributes were missing and must be specified.","Attribuutteja ei ollut, ja ne täytyy määritellä.",module,Magento_Catalog
"Catalog","Katalogi",module,Magento_Catalog
"Manage Product Attributes","Hallinnoi tuotteen attribuutteja",module,Magento_Catalog
"We can't delete the attribute.","Ominaisuutta ei voida poistaa.",module,Magento_Catalog
"You deleted the product attribute.","Poistit tuotteen attribuutin.",module,Magento_Catalog
"We can't find an attribute to delete.","Poistettavaa ominaisuutta ei löydy.",module,Magento_Catalog
"This attribute no longer exists.","Attribuuttia ei ole enää olemassa.",module,Magento_Catalog
"This attribute cannot be edited.","Tätä attribuuttia ei voi muokata.",module,Magento_Catalog
"Edit Product Attribute","Muokkaa tuoteattribuuttia",module,Magento_Catalog
"An attribute set named '%1' already exists.","Ominaisuusjoukko nimellä '%1' on jo olemassa.",module,Magento_Catalog
"Something went wrong while saving the attribute.","Tapahtui virhe tallennettaessa attribuuttia.",module,Magento_Catalog
"Attribute code ""%1"" is invalid. Please use only letters (a-z), numbers (0-9) or underscore(_) in this field, first character should be a letter.","Attribuuttikoodi ""%1"" ei kelpaa. Käytä vain kirjaimia (a-z), numeroita (0-9) tai alaviivaa (_) tässä kentässä, ensimmäisen merkin tulisi olla kirjain.",module,Magento_Catalog
"We can't update the attribute.","Ominaisuutta ei voida päivittää.",module,Magento_Catalog
"You saved the product attribute.","Tuoteattribuutti tallennettiin.",module,Magento_Catalog
"An attribute with this code already exists.","Attribuutti tällä koodilla on jo olemassa.",module,Magento_Catalog
"An attribute with the same code (%1) already exists.","Attribuutti samalla koodilla (%1) on jo olemassa.",module,Magento_Catalog
"A ""%1"" attribute set name already exists. Create a new name and try again.","""%1"" attribuuttisetti on jo olemassa. Luo uusi nimi ja yritä uudelleen.",module,Magento_Catalog
"The value of Admin must be unique. (%1)","Admin arvon pitää olla uniikki.(%1)",module,Magento_Catalog
"The value of Admin scope can't be empty.","The value of Admin scope can't be empty.",module,Magento_Catalog
"You duplicated the product.","Tuotteesta luotiin kaksoiskappale.",module,Magento_Catalog
"This product doesn't exist.","Tätä tuotetta ei ole olemassa.",module,Magento_Catalog
"Invalid product id. Should be numeric value greater than 0","Virheellinen tuotekoodi. Pitää olla numeerinen ja arvon suurempi, kuin 0",module,Magento_Catalog
